2.325393181301249612e+00
1.649689410966391323e+00
1.381319750217736120e+00
1.240576905470036184e+00
1.155661954492578580e+00
1.099987220632674845e+00
1.061317089618018850e+00
1.033317860426945956e+00
1.012386467217101904e+00
9.963283193014080830e-01
9.837384137356144365e-01
9.736821138086587668e-01
9.655180902121315301e-01
9.587946522929815529e-01
9.531864485103112017e-01
9.484544769605378622e-01
9.444200860220378635e-01
9.409476447421222245e-01
9.379327352278398200e-01
9.352939477876243135e-01
9.329670776652078112e-01
9.309009540259909343e-01
9.290543980516904332e-01
9.273939747773035647e-01
9.258923112072657835e-01
9.245268239371320362e-01
9.232787466182580394e-01
9.221323794998675938e-01
9.210745052014608358e-01
9.200939301364945422e-01
9.191811217803943501e-01
9.183279196678574285e-01
9.175273035560884693e-01
9.167732062406461768e-01
9.160603614931240868e-01
9.153841798055869505e-01
9.147406462875391497e-01
9.141262363154223358e-01
9.135378454884219845e-01
9.129727311759554542e-01
9.124284635051820302e-01
9.119028840750406095e-01
9.113940710241175136e-01
9.109003093476298885e-01
9.104200655704702827e-01
9.099519660506386609e-01
9.094947783208535697e-01
9.090473949835042866e-01
9.086088197594730520e-01
9.081781553616936620e-01
9.077545929196780827e-01
9.073374027279788034e-01
9.069259261286048979e-01
9.065195683681807060e-01
9.061177922964852582e-01
9.057201127929961348e-01
9.053260918265680912e-01
9.049353340665101664e-01
9.045474829765751679e-01
9.041622173321345324e-01
9.037792481101869502e-01
9.033983157081626469e-01
9.030191874537253360e-01
9.026416553722832470e-01
9.022655341836058884e-01
9.018906595019057226e-01
9.015168862170562791e-01
9.011440870367004585e-01
9.007721511716429985e-01
9.004009831484409698e-01
9.000305017342695724e-01
8.996606389617233246e-01
8.992913392409078721e-01
8.989225585482626402e-01
8.985542636824466189e-01
8.981864315779999330e-01
8.978190486688935046e-01
8.974521102944975626e-01
8.970856201415631226e-01
8.967195897161800433e-01
8.963540378407235387e-01
8.959889901712981830e-01
8.956244787316521849e-01
8.952605414606464862e-01
8.948972217704606047e-01
8.945345681135925542e-01
8.941726335568930262e-01
8.938114753618823238e-01
8.934511545705292601e-01
8.930917355963252646e-01
8.927332858208107957e-01
8.923758751959501856e-01
8.920195758529424479e-01
8.916644617186418875e-01
8.913106081402849545e-01
8.909580915198248574e-01
8.906069889591484712e-01
8.902573779172499036e-01
8.899093358806058340e-01
8.895629400480996596e-01
8.892182670312687165e-01
8.888753925711307957e-01
8.885343912723211446e-01
8.881953363552519409e-01
8.878582994269169637e-01
8.875233502707683408e-01
8.871905566558401235e-01
8.868599841653403981e-01
8.865316960444286076e-01
8.862057530672901029e-01
8.858822134228906409e-01
