8.969705530192231269e-01,1.826393757890424796e+00
9.118239224708192259e-01,1.829973999648996541e+00
8.672727461400849824e-01,1.554435600908395720e+00
1.129098319961778563e+00,2.268762188622598597e+00
6.829080402523226567e-01,1.731430017281132328e+00
9.187679493355048743e-01,1.611794340014206739e+00
1.626715358273407519e+00,1.278961749779924162e+00
1.369391633731170232e+00,1.301286760430157896e+00
2.111431899866904160e+00,8.204572582042525264e-01
1.384750105971870981e+00,1.472552728121593768e+00
1.402415922783229574e+00,1.149909049508862191e+00
1.856179827268592319e+00,9.900856369003896429e-01
1.015103132990746948e+00,1.471985255943385917e+00
1.246559828769960854e+00,1.609902068319439161e+00
1.290582311369735891e+00,1.158146062555314382e+00
1.902337245465225424e+00,1.107995789108275897e+00
7.128925103291022802e-01,1.763861729968933423e+00
1.147758733075036064e+00,1.584340353213369301e+00
1.195106912021494550e+00,1.331295892961448235e+00
2.231514790713148955e+00,-3.687681513035761527e-01
4.302904241808313546e-01,2.034618680316172767e+00
1.117859732593251110e+00,1.653394410837937700e+00
9.277702433649280822e-01,1.640311464467859137e+00
1.266685598502605314e+00,1.715012170849673279e+00
1.407129415364730018e+00,1.329757703989893347e+00
9.922524065543153471e-01,1.325366691879758196e+00
9.303778183527550150e-01,1.734855538259526764e+00
1.420484734702814889e+00,1.280622994004588122e+00
7.198352844265659689e-01,1.914283730427390084e+00
1.295888567764680310e+00,1.533867359939257158e+00
7.073216425959720777e-01,1.797793432191692187e+00
1.311182792860829727e+00,1.206614967603210298e+00
1.788068768106490847e+00,1.138856030871032043e+00
-5.995293071390458417e-01,2.890210217275491100e+00
1.796743391563124570e+00,1.856850037425500088e-01
2.550826652881252432e+00,2.869106778662331991e-01
1.296123290396935523e+00,1.347972802067017417e+00
2.632201611036464328e+00,5.020194461409017983e-02
2.094325371033510130e+00,4.046487370689200724e-01
1.081108836724752109e+00,1.083048514879689561e+00
4.923947869500190921e-01,1.884118730343411707e+00
1.949446932906666152e+00,5.843021150679262865e-01
1.639749503641945827e+00,1.084854237612254968e+00
1.267972194182882761e+00,1.320375322601604395e+00
1.445896883275323841e+00,1.343801483942603792e+00
1.024095796957740001e+00,1.828617748653806663e+00
6.199725553494193075e-01,2.162435712040193359e+00
1.451241904015320383e+00,1.118009929583686501e+00
4.364270209807555312e-02,2.109036212223622364e+00
5.399759758964572942e-01,1.952790895008002625e+00
1.967707387810589736e+00,3.359630752453459102e-01
1.361900051168538628e+00,1.697779469852165546e+00
2.088524088852768301e+00,5.902583367744570486e-01
1.192747929008004526e+00,1.391842111194974141e+00
1.922170701698768358e+00,4.988407895582676610e-01
1.613801063766370891e+00,1.077205806282474310e+00
1.552120196357593462e+00,1.126511939845995514e+00
8.123941404003949263e-01,1.806080691764833990e+00
9.401155701741810145e-01,1.898098606671476007e+00
1.211989343200511104e+00,1.589761569025006205e+00
1.510802562618912770e+00,5.331554909209443860e-01
8.194102784670969086e-01,1.626136876798636832e+00
6.133975806887519422e-01,1.632051776728528969e+00
9.781267620014580944e-01,1.531512457503997782e+00
1.349375641471021403e+00,1.403451769529871163e+00
1.393586862598257259e+00,1.319270967510836279e+00
1.952549538278631758e+00,8.307943752113617908e-01
4.609218105965571244e-01,1.975642491042046256e+00
9.744184897677669044e-01,1.712217863846895005e+00
1.182822474223917952e+00,1.404930268879004185e+00
7.879617192900237876e-01,1.668461003613239235e+00
1.221298979392575479e+00,1.407261691196360687e+00
2.385425167103774335e-01,2.116597252503024773e+00
1.117823341659983871e+00,1.682250557196448559e+00
9.060795459617442260e-01,1.735819879231212060e+00
1.200329595650254239e-01,2.049516846790015112e+00
5.404323772511708812e-01,1.739071937486993180e+00
1.992679766126322249e+00,5.191626524820276423e-01
8.073696360493795021e-01,1.934768447413347303e+00
1.129236235816309497e+00,1.664630453808521482e+00
1.610648084552465109e+00,1.093159368370555384e+00
9.063169001394862923e-01,1.471017511265641620e+00
1.958907856757317711e+00,3.441190895268645411e-01
1.275786486102725492e+00,1.477724781673734666e+00
1.081119906938917019e+00,1.386855250206923795e+00
5.229233366689168827e-01,2.435470012057893374e+00
2.121339967196445464e+00,6.693034407643526640e-01
9.971152090618885522e-01,2.021825513099794858e+00
1.674744854250734383e+00,1.355000389990175913e+00
1.107148854021663409e+00,1.730474909400521177e+00
1.577147558524433890e+00,1.078934667473206099e+00
1.056643727870991922e+00,1.562015976319569122e+00
1.319472522545582338e+00,1.560957806078562715e+00
8.568985870244021363e-01,1.987264636405867035e+00
1.423410486930612340e+00,1.114256166907214185e+00
1.004022736394275084e+00,1.751798120491167898e+00
5.002651983914084832e-01,1.924140373618265398e+00
7.219317701309523327e-01,1.940030433740218552e+00
1.331109800259475229e+00,1.543358999898917894e+00
1.182272412331486722e+00,1.191793934895273077e+00
1.554819041850320493e+00,6.853899862467839332e-01
9.227244718636454790e-01,1.014366098473513889e+00
1.361005701753090325e+00,1.232278667467430200e+00
1.208829138999346853e+00,1.000360864000945815e+00
5.920631019663197270e-01,1.825659876477393029e+00
1.339024552255937639e+00,1.260013337722761362e+00
1.285584927712069003e+00,1.163934937489478294e+00
1.092757446513006103e+00,1.613354546393083844e+00
1.753787710742550132e+00,8.899759892747924894e-01
1.428525660443053180e+00,9.873714173333635324e-01
2.297984360861796915e+00,4.544331428339674073e-01
1.409851697312887175e+00,1.494300396118709795e+00
2.078996964570591910e+00,5.943864735037670544e-01
1.056385207618971256e+00,1.249293154376116544e+00
5.510027559667922681e-01,2.077483931541911133e+00
1.174286917427988630e+00,1.175354662939361639e+00
1.405984480310742857e+00,1.537614793878732788e+00
1.270104942246258917e+00,1.967374170421167134e+00
1.505372042340865191e+00,1.459395996651974503e+00
8.581829543145228500e-01,1.816472394670213264e+00
9.029735060653940604e-01,1.639934286529420859e+00
8.892335859821673960e-01,1.815841442832616615e+00
-6.625726028186430805e-02,2.349018096377028186e+00
4.982743804461246540e-01,1.710586778381027129e+00
2.134462669683947489e+00,3.645721630054952755e-01
2.294302905067908682e+00,3.024051185469027736e-01
3.321869374083709747e+00,-1.183023652975600193e+00
1.334554594323526855e+00,1.304192258392376180e+00
-1.443224236609994826e-01,2.316133092101647417e+00
1.836354982140275371e+00,1.336354135204547822e+00
1.259290756677016399e+00,1.543097949207159703e+00
3.531297391343176661e-01,1.801069121587226762e+00
1.368176803675704489e+00,1.131418783954927898e+00
2.093508642436662459e+00,1.568262392181585807e-01
1.085513451534600327e+00,1.586464970955497655e+00
8.928878646767239857e-01,2.031771016474649638e+00
2.143645389124479994e+00,5.434421024600003536e-01
1.349729643459078643e+00,1.515515869383896597e+00
1.502007509303275201e+00,1.326814034559662847e+00
1.109895017501763892e+00,1.877403605399892150e+00
2.434356410460292608e+00,-2.657122998846273565e-01
1.054546027777533590e+00,1.670686996362825916e+00
2.458636263870168648e+00,7.641816016407320875e-03
1.168530805611600387e+00,1.429043445531195111e+00
1.198833059544711643e+00,1.650450896191684835e+00
9.633979313778409104e-01,1.960235898522827425e+00
1.054066268485218894e+00,2.012100636303451484e+00
1.685315881470207167e+00,1.055327237853289413e+00
8.119111811776043020e-01,1.409784391264552905e+00
1.803425378678847224e+00,1.123216014300231436e+00
1.014689284341453668e+00,1.802023926880316207e+00
2.279882092477422351e+00,6.394328126276963564e-01
9.993489923282140586e-01,1.349516362716182138e+00
5.175208352469452544e-01,1.940342749762281604e+00
1.726113456105852692e-02,2.687549569072565703e+00
6.119392324150229046e-01,1.757906980300303568e+00
1.090810629654121566e+00,1.807231447498581556e+00
1.151726712513704287e+00,1.779569699435304742e+00
1.423867982019120904e+00,1.374842464049090607e+00
1.034873692161864422e+00,1.794849911717866897e+00
7.111127143922809646e-01,1.107335910560723669e+00
